i,j,custo,Theta_fb0,Theta_fb1,Theta_fb2,Theta_fb3,Theta_fb4,Theta_fb5,silo_0,silo_1,silo_2,silo_3,silo_4,silo_5,silo_6,silo_7,silo_8,silo_9,silo_10,silo_11,silo_12,silo_13,silo_14,silo_15,pos
1,20,284.0371621621622,284.0371621621622,3308.118243243243,333.19890202702703,180.5,165.23310810810804,5871.91148648649,100,11.27027027027027,9.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,21,285.93716216216217,285.93716216216217,3312.868243243243,334.286402027027,180.5,163.73310810810804,5914.66148648649,100,10.27027027027027,8.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,22,287.83716216216214,287.83716216216214,3317.618243243243,335.373902027027,180.5,162.23310810810804,5957.41148648649,100,9.27027027027027,7.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,23,289.7371621621622,289.7371621621622,3322.368243243243,336.6839527027027,180.5,160.73310810810804,6000.16148648649,100,8.27027027027027,6.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,24,291.63716216216216,291.63716216216216,3327.118243243243,338.2089527027027,180.5,159.23310810810804,6042.66756756757,100,7.27027027027027,5.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,25,293.5371621621622,293.5371621621622,3331.868243243243,340.0679898648649,180.5,158.12331081081075,6084.223648648651,100,6.27027027027027,4.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,26,295.43716216216217,295.43716216216217,3336.618243243243,342.0304898648649,180.5,158.37331081081075,6124.829729729732,100,5.27027027027027,3.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,27,297.33716216216214,297.33716216216214,3341.368243243243,343.99298986486485,180.5,158.62331081081075,6163.79256756757,100,4.27027027027027,2.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,28,299.2371621621622,299.2371621621622,3346.118243243243,345.95548986486483,180.5,158.87331081081075,6196.952702702702,100,3.27027027027027,1.743243243243242,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,29,301.13716216216216,301.13716216216216,3350.868243243243,347.9179898648648,180.5,159.12331081081072,6216.915540540539,100,2.27027027027027,0.7432432432432421,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,30,302.79324324324324,302.79324324324324,3354.8864864864863,349.6285472972973,180.5,159.34121621621628,6234.978378378376,100,1.2702702702702702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,31,303.7432432432432,303.7432432432432,3356.786486486486,350.6097972972973,180.5,159.46621621621628,6240.2932432432435,100,0.2702702702702702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,32,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,33,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,34,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,35,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,36,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,37,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,38,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,39,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,40,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,41,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,42,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,43,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,44,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,45,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,46,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,47,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,48,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,49,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,50,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,51,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,304.0,304.0,2275.7249999999995,219.0,0.0,40.0,5520.2125,1.25,5.0,5.0,5.0,5.0,12.5,11.25,10.0,3.75,5.0,3.75,5.0,10.0,5.0,7.5,5.0,15
2,1,208.99999999999994,208.99999999999994,2099.9750000000004,223.37499999999994,0.0,72.5,5365.125,0.25,4.0,4.0,4.0,4.0,11.5,10.25,9.0,2.75,4.0,2.75,4.0,9.0,20.0,6.5,4.0,14
2,2,212.08750000000003,212.08750000000003,1930.1625,231.72031250000003,0.0,77.125,5333.0625,0,3.0,3.0,3.0,3.0,10.5,9.25,8.0,1.75,3.0,1.75,3.0,24.0,19.0,5.5,3.0,13
2,3,210.18749999999994,210.18749999999994,1764.625,232.98437499999994,0.0,75.90625,5113.6125,0,2.0,2.0,2.0,2.0,9.5,8.25,7.0,0.75,2.0,0.75,18.0,23.0,18.0,4.5,2.0,12
2,4,208.04999999999998,208.04999999999998,1622.1250000000002,232.48749999999998,0.0,72.625,4872.3125,0,1.0,1.0,1.0,1.0,8.5,7.25,6.0,0,1.0,15.75,17.0,22.0,17.0,3.5,1.0,11
2,5,205.20000000000005,205.20000000000005,1513.35,231.13750000000005,0.0,73.875,4615.3375,0,0.0,0.0,0.0,0.0,7.5,6.25,5.0,0,16.0,14.75,16.0,21.0,16.0,2.5,0.0,10
2,6,198.54999999999998,198.54999999999998,1413.125,224.61249999999998,0.0,70.75,4394.224999999999,0,0,0,0,0,6.5,5.25,4.0,15.0,15.0,13.75,15.0,20.0,15.0,1.5,0,9
2,7,192.84999999999997,192.84999999999997,1361.35,220.63124999999997,0.0,75.875,4204.4625,0,0,0,0,0,5.5,4.25,19.0,14.0,14.0,12.75,14.0,19.0,14.0,0.5,0,8
2,8,186.67500000000004,186.67500000000004,1349.9499999999998,215.30000000000004,0.0,78.5625,4052.4624999999996,0,0,0,0,0,4.5,19.25,18.0,13.0,13.0,11.75,13.0,18.0,13.0,0,0,7
2,9,180.02499999999995,180.02499999999995,1380.825,208.57187499999995,0.0,80.6875,3949.625,0,0,0,0,0,19.5,18.25,17.0,12.0,12.0,10.75,12.0,17.0,12.0,0,0,6
2,10,174.325,174.325,1462.05,199.91875,0.0,81.9375,3951.7625,0,0,0,0,15.0,18.5,17.25,16.0,11.0,11.0,9.75,11.0,16.0,11.0,0,0,5
2,11,169.575,169.575,1604.0749999999998,191.73125,0.0,82.3125,4047.2374999999997,0,0,0,15.0,14.0,17.5,16.25,15.0,10.0,10.0,8.75,10.0,15.0,10.0,0,0,4
2,12,165.77500000000003,165.77500000000003,1808.8,184.82187500000003,0.0,81.8125,4199.474999999999,0,0,15.0,14.0,13.0,16.5,15.25,14.0,9.0,9.0,7.75,9.0,14.0,9.0,0,0,3
2,13,162.925,162.925,2078.125,180.675,0.0,80.4375,4348.3875,0,15.0,14.0,13.0,12.0,15.5,14.25,13.0,8.0,8.0,6.75,8.0,13.0,8.0,0,0,2
2,14,161.02499999999998,161.02499999999998,2413.95,177.07187499999998,0.0,71.8125,4493.5,15.0,14.0,13.0,12.0,11.0,14.5,13.25,12.0,7.0,7.0,5.75,7.0,12.0,7.0,0,0,1
2,15,168.62499999999997,168.62499999999997,2507.0499999999997,187.60937499999997,0.0,69.0,4523.9,30.0,13.0,12.0,11.0,10.0,13.5,12.25,11.0,6.0,6.0,4.75,6.0,11.0,6.0,0,0,1
2,16,180.975,180.975,2605.8499999999995,203.225,0.0,83.0,4726.25,45.0,12.0,11.0,10.0,9.0,12.5,11.25,10.0,5.0,5.0,3.75,5.0,10.0,5.0,0,0,1
2,17,193.325,193.325,2704.6499999999996,220.246875,0.0,97.0,4939.05,60.0,11.0,10.0,9.0,8.0,11.5,10.25,9.0,4.0,4.0,2.75,4.0,9.0,4.0,0,0,1
2,18,205.675,205.675,2803.45,238.565625,0.0,112.8125,5208.1375,75.0,10.0,9.0,8.0,7.0,10.5,9.25,8.0,3.0,3.0,1.75,3.0,8.0,3.0,0,0,1
2,19,227.52499999999995,227.52499999999995,2910.7999999999997,267.509375,42.75,135.3125,5558.45,90.0,9.0,8.0,7.0,6.0,9.5,8.25,7.0,2.0,2.0,0.75,2.0,7.0,2.0,0,0,1
2,20,249.13750000000002,249.13750000000002,3016.4874999999997,294.20781250000005,180.5,153.5625,5722.325,100,8.0,7.0,6.0,5.0,8.5,7.25,6.0,1.0,1.0,0,1.0,6.0,1.0,0,0,1
2,21,260.5375,260.5375,3104.8374999999996,305.9828125,180.5,154.5625,5866.4875,100,7.0,6.0,5.0,4.0,7.5,6.25,5.0,0.0,0.0,0,0.0,5.0,0.0,0,0,1
2,22,268.1375,268.1375,3150.4374999999995,313.8328125,180.5,154.78125,5973.599999999999,100,6.0,5.0,4.0,3.0,6.5,5.25,4.0,0,0,0,0,4.0,0,0,0,1
2,23,275.7375,275.7375,3196.0374999999995,321.6828125,180.5,155.78125,6070.2625,100,5.0,4.0,3.0,2.0,5.5,4.25,3.0,0,0,0,0,3.0,0,0,0,1
2,24,283.3375,283.3375,3241.6375,329.5328125,180.5,156.78125,6136.525,100,4.0,3.0,2.0,1.0,4.5,3.25,2.0,0,0,0,0,2.0,0,0,0,1
2,25,290.9375,290.9375,3287.2374999999997,337.3828125,180.5,157.78125,6187.5875,100,3.0,2.0,1.0,0.0,3.5,2.25,1.0,0,0,0,0,1.0,0,0,0,1
2,26,297.5875,297.5875,3328.0874999999996,344.2515625,180.5,158.65625,6215.849999999999,100,2.0,1.0,0.0,0,2.5,1.25,0.0,0,0,0,0,0.0,0,0,0,1
2,27,301.3875,301.3875,3345.1874999999995,348.1765625,180.5,159.15625,6237.4625,100,1.0,0.0,0,0,1.5,0.25,0,0,0,0,0,0,0,0,0,1
2,28,303.525,303.525,3354.45,350.384375,180.5,159.4375,6240.075,100,0.0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1
2,29,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,30,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,31,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,32,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,33,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,34,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,35,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,36,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,37,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,39,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,40,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,41,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,42,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,43,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,44,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,45,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,46,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,47,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,48,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,49,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,50,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,51,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
